"14_884",65320,"2014-02-12 10:13:32","2014-02-12 10:13:33","<protocol version=""1.3"">
  <request sessionkey=""d689237e8da24d93c406c6be22945d39"">
    <circuit>
      <circuitlist>W_X DMM_VHI A9
W_X DMM_VLO A6
R_X A6 A10 1k</circuitlist>
    </circuit>
    <multimeter/>
    <dcpower>
      <dc_outputs>
        <dc_output channel=""6V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V-"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
      </dc_outputs>
    </dcpower>
  </request>
</protocol>","<protocol version=""1.3"">
<response>
<multimeter>
<dmm_function value=""dc volts""/>
<dmm_resolution value=""4.5""/>
<dmm_range value=""-1.000000e+000""/>
<dmm_result value=""0.000000e+000""/>
</multimeter>
<dcpower>
<dc_outputs>
<dc_output channel=""6V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V-"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
</dc_outputs>
</dcpower>
</response>
</protocol>
","Fisica-1-PXI"
"14_884",65320,"2014-02-12 10:13:34","2014-02-12 10:13:34","<protocol version=""1.3"">
  <request sessionkey=""d689237e8da24d93c406c6be22945d39"">
    <circuit>
      <circuitlist>W_X DMM_VHI A9
W_X DMM_VLO A6
R_X A6 A10 1k</circuitlist>
    </circuit>
    <multimeter/>
    <dcpower>
      <dc_outputs>
        <dc_output channel=""6V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V-"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
      </dc_outputs>
    </dcpower>
  </request>
</protocol>","<protocol version=""1.3"">
<response>
<multimeter>
<dmm_function value=""dc volts""/>
<dmm_resolution value=""4.5""/>
<dmm_range value=""-1.000000e+000""/>
<dmm_result value=""0.000000e+000""/>
</multimeter>
<dcpower>
<dc_outputs>
<dc_output channel=""6V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V-"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
</dc_outputs>
</dcpower>
</response>
</protocol>
","Fisica-1-PXI"
"14_884",65320,"2014-02-12 10:13:45","2014-02-12 10:13:45","<protocol version=""1.3"">
  <request sessionkey=""d689237e8da24d93c406c6be22945d39"">
    <circuit>
      <circuitlist>W_X DMM_VHI A9
W_X DMM_VLO A6
R_X A6 A10 1k</circuitlist>
    </circuit>
    <multimeter>
      <dmm_function value=""resistance""/>
      <dmm_resolution value=""3.5""/>
      <dmm_range value=""10""/>
    </multimeter>
    <dcpower>
      <dc_outputs>
        <dc_output channel=""6V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V-"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
      </dc_outputs>
    </dcpower>
  </request>
</protocol>","<protocol version=""1.3"">
<response>
<multimeter>
<dmm_function value=""resistance""/>
<dmm_resolution value=""3.5""/>
<dmm_range value=""1.000000e+001""/>
<dmm_result value=""1.#QNAN0e+000""/>
</multimeter>
<dcpower>
<dc_outputs>
<dc_output channel=""6V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V-"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
</dc_outputs>
</dcpower>
</response>
</protocol>
","Fisica-1-PXI"
"14_884",65320,"2014-02-12 10:13:46","2014-02-12 10:13:47","<protocol version=""1.3"">
  <request sessionkey=""d689237e8da24d93c406c6be22945d39"">
    <circuit>
      <circuitlist>W_X DMM_VHI A9
W_X DMM_VLO A6
R_X A6 A10 1k</circuitlist>
    </circuit>
    <multimeter>
      <dmm_function value=""resistance""/>
      <dmm_resolution value=""3.5""/>
      <dmm_range value=""10""/>
    </multimeter>
    <dcpower>
      <dc_outputs>
        <dc_output channel=""6V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V-"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
      </dc_outputs>
    </dcpower>
  </request>
</protocol>","<protocol version=""1.3"">
<response>
<multimeter>
<dmm_function value=""resistance""/>
<dmm_resolution value=""3.5""/>
<dmm_range value=""1.000000e+001""/>
<dmm_result value=""1.#QNAN0e+000""/>
</multimeter>
<dcpower>
<dc_outputs>
<dc_output channel=""6V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V-"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
</dc_outputs>
</dcpower>
</response>
</protocol>
","Fisica-1-PXI"
"14_884",65320,"2014-02-12 10:13:48","2014-02-12 10:13:48","<protocol version=""1.3"">
  <request sessionkey=""d689237e8da24d93c406c6be22945d39"">
    <circuit>
      <circuitlist>W_X DMM_VHI A9
W_X DMM_VLO A6
R_X A6 A10 1k</circuitlist>
    </circuit>
    <multimeter>
      <dmm_function value=""resistance""/>
      <dmm_resolution value=""3.5""/>
      <dmm_range value=""10""/>
    </multimeter>
    <dcpower>
      <dc_outputs>
        <dc_output channel=""6V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V-"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
      </dc_outputs>
    </dcpower>
  </request>
</protocol>","<protocol version=""1.3"">
<response>
<multimeter>
<dmm_function value=""resistance""/>
<dmm_resolution value=""3.5""/>
<dmm_range value=""1.000000e+001""/>
<dmm_result value=""1.#QNAN0e+000""/>
</multimeter>
<dcpower>
<dc_outputs>
<dc_output channel=""6V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V-"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
</dc_outputs>
</dcpower>
</response>
</protocol>
","Fisica-1-PXI"
"14_884",65320,"2014-02-12 10:13:58","2014-02-12 10:13:58","<protocol version=""1.3"">
  <request sessionkey=""d689237e8da24d93c406c6be22945d39"">
    <circuit>
      <circuitlist>W_X DMM_VHI A9
W_X DMM_VLO A6
R_X A6 A10 1k</circuitlist>
    </circuit>
    <multimeter>
      <dmm_function value=""resistance""/>
      <dmm_resolution value=""3.5""/>
      <dmm_range value=""10""/>
    </multimeter>
    <dcpower>
      <dc_outputs>
        <dc_output channel=""6V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V-"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
      </dc_outputs>
    </dcpower>
  </request>
</protocol>","<protocol version=""1.3"">
<response>
<multimeter>
<dmm_function value=""resistance""/>
<dmm_resolution value=""3.5""/>
<dmm_range value=""1.000000e+001""/>
<dmm_result value=""1.#QNAN0e+000""/>
</multimeter>
<dcpower>
<dc_outputs>
<dc_output channel=""6V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V-"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
</dc_outputs>
</dcpower>
</response>
</protocol>
","Fisica-1-PXI"
"14_884",65320,"2014-02-12 10:14:01","2014-02-12 10:14:01","<protocol version=""1.3"">
  <request sessionkey=""d689237e8da24d93c406c6be22945d39"">
    <circuit>
      <circuitlist>W_X DMM_VHI A9
W_X DMM_VLO A6
R_X A6 A10 1k</circuitlist>
    </circuit>
    <multimeter>
      <dmm_function value=""resistance""/>
      <dmm_resolution value=""3.5""/>
      <dmm_range value=""10""/>
    </multimeter>
    <dcpower>
      <dc_outputs>
        <dc_output channel=""6V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V-"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
      </dc_outputs>
    </dcpower>
  </request>
</protocol>","<protocol version=""1.3"">
<response>
<multimeter>
<dmm_function value=""resistance""/>
<dmm_resolution value=""3.5""/>
<dmm_range value=""1.000000e+001""/>
<dmm_result value=""1.#QNAN0e+000""/>
</multimeter>
<dcpower>
<dc_outputs>
<dc_output channel=""6V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V-"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
</dc_outputs>
</dcpower>
</response>
</protocol>
","Fisica-1-PXI"
"14_884",65320,"2014-02-12 10:14:27","2014-02-12 10:14:27","<protocol version=""1.3"">
  <request sessionkey=""d689237e8da24d93c406c6be22945d39"">
    <circuit>
      <circuitlist>W_X DMM_VHI A9
W_X DMM_VLO A6
R_X A6 A10 1k</circuitlist>
    </circuit>
    <multimeter>
      <dmm_function value=""resistance""/>
      <dmm_resolution value=""3.5""/>
      <dmm_range value=""10""/>
    </multimeter>
    <dcpower>
      <dc_outputs>
        <dc_output channel=""6V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V-"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
      </dc_outputs>
    </dcpower>
  </request>
</protocol>","<protocol version=""1.3"">
<response>
<multimeter>
<dmm_function value=""resistance""/>
<dmm_resolution value=""3.5""/>
<dmm_range value=""1.000000e+001""/>
<dmm_result value=""1.#QNAN0e+000""/>
</multimeter>
<dcpower>
<dc_outputs>
<dc_output channel=""6V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V-"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
</dc_outputs>
</dcpower>
</response>
</protocol>
","Fisica-1-PXI"
"14_884",65320,"2014-02-12 10:14:44","2014-02-12 10:14:44","<protocol version=""1.3"">
  <request sessionkey=""d689237e8da24d93c406c6be22945d39"">
    <circuit>
      <circuitlist>W_X DMM_VHI A9
W_X DMM_VLO A6
R_X A6 A10 1k</circuitlist>
    </circuit>
    <multimeter>
      <dmm_function value=""resistance""/>
      <dmm_resolution value=""3.5""/>
      <dmm_range value=""10""/>
    </multimeter>
    <dcpower>
      <dc_outputs>
        <dc_output channel=""6V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V-"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
      </dc_outputs>
    </dcpower>
  </request>
</protocol>","<protocol version=""1.3"">
<response>
<multimeter>
<dmm_function value=""resistance""/>
<dmm_resolution value=""3.5""/>
<dmm_range value=""1.000000e+001""/>
<dmm_result value=""1.#QNAN0e+000""/>
</multimeter>
<dcpower>
<dc_outputs>
<dc_output channel=""6V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V-"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
</dc_outputs>
</dcpower>
</response>
</protocol>
","Fisica-1-PXI"
"14_884",65320,"2014-02-12 10:17:26","2014-02-12 10:17:26","@@@finish@@@","None","Fisica-1-PXI"
"14_884",65321,"2014-02-12 10:15:27","2014-02-12 10:15:27","@@@initial::request@@@","{}","Fisica-1-PXI"
"14_884",65321,"2014-02-12 10:15:28","2014-02-12 10:15:28","GIVE_ME_LIBRARY","failed","Fisica-1-PXI"
"14_884",65321,"2014-02-12 10:16:22","2014-02-12 10:16:22","GIVE_ME_LIBRARY","failed","Fisica-1-PXI"
"14_884",65321,"2014-02-12 10:21:36","2014-02-12 10:21:36","@@@finish@@@","None","Fisica-1-PXI"
"14_210",65673,"2014-02-17 16:31:18","2014-02-17 16:31:18","@@@initial::request@@@","{}","Fisica-1-PXI"
"14_210",65673,"2014-02-17 16:31:21","2014-02-17 16:31:21","GIVE_ME_LIBRARY","failed","Fisica-1-PXI"
"14_210",65673,"2014-02-17 16:31:53","2014-02-17 16:31:54","<protocol version=""1.3"">
  <login keepalive=""1""/>
</protocol>","<protocol version=""1.3"">
<login sessionkey=""c454ba2d6bc14a4f1792f599ab86fbc2"">
</login>
</protocol>
","Fisica-1-PXI"
"14_210",65673,"2014-02-17 16:31:55","2014-02-17 16:31:55","<protocol version=""1.3"">
  <request sessionkey=""c454ba2d6bc14a4f1792f599ab86fbc2"">
    <circuit>
      <circuitlist>W_X A7 DMM_VHI
W_X A15 DMM_VLO
R_X A7 A11 1k
R_X A11 A15 1k</circuitlist>
    </circuit>
    <multimeter/>
    <dcpower>
      <dc_outputs>
        <dc_output channel=""6V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V-"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
      </dc_outputs>
    </dcpower>
  </request>
</protocol>","<protocol version=""1.3"">
<response>
<multimeter>
<dmm_function value=""dc volts""/>
<dmm_resolution value=""4.5""/>
<dmm_range value=""-1.000000e+000""/>
<dmm_result value=""-1.842260e-003""/>
</multimeter>
<dcpower>
<dc_outputs>
<dc_output channel=""6V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V-"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
</dc_outputs>
</dcpower>
</response>
</protocol>
","Fisica-1-PXI"
"14_210",65673,"2014-02-17 16:32:30","2014-02-17 16:32:31","<protocol version=""1.3"">
  <request sessionkey=""c454ba2d6bc14a4f1792f599ab86fbc2"">
    <circuit>
      <circuitlist>W_X A7 DMM_VHI
W_X A15 DMM_VLO
R_X A7 A11 1k
R_X A11 A15 1k</circuitlist>
    </circuit>
    <multimeter>
      <dmm_function value=""resistance""/>
      <dmm_resolution value=""3.5""/>
      <dmm_range value=""10""/>
    </multimeter>
    <dcpower>
      <dc_outputs>
        <dc_output channel=""6V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V+"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
        <dc_output channel=""25V-"">
          <dc_voltage value=""0""/>
          <dc_current value=""0.5""/>
        </dc_output>
      </dc_outputs>
    </dcpower>
  </request>
</protocol>","<protocol version=""1.3"">
<response>
<multimeter>
<dmm_function value=""resistance""/>
<dmm_resolution value=""3.5""/>
<dmm_range value=""1.000000e+001""/>
<dmm_result value=""1.993400e+003""/>
</multimeter>
<dcpower>
<dc_outputs>
<dc_output channel=""6V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V+"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
<dc_output channel=""25V-"">
<dc_voltage value=""0.000000e+000""/>
<dc_current value=""5.000000e-001""/>
<dc_voltage_actual value=""0.000000e+000""/>
<dc_current_actual value=""0.000000e+000""/>
<dc_output_enabled value=""1""/>
<dc_output_limited value=""0""/>
</dc_output>
</dc_outputs>
</dcpower>
</response>
</protocol>
","Fisica-1-PXI"
